Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,GS,GS,GS,GS,GS,,MSFT,MSFT,MSFT,MSFT,MSFT,JPM,JPM,JPM,JPM,JPM,AAPL,AAPL,AAPL,AAPL,AAPL,V,V,V,V,V
2023-08-24,304.25323486328125,311.41358787085187,303.82534266331356,306.33573062822404,1185600.0,GS,,,,,,,,,,,,,,,,,,,,
2023-08-25,304.4339294433594,306.8777759007268,302.57015336427014,305.05201533994983,1159600.0,GS,,,,,,,,,,,,,,,,,,,,
2023-08-28,309.96820068359375,310.56727875585796,305.5654817913422,305.5654817913422,1440100.0,GS,,,,,,,,,,,,,,,,,,,,
2023-08-29,316.2252197265625,316.36787949213976,308.7415600467163,309.5783657831251,1831700.0,GS,,,,,,,,,,,,,,,,,,,,
2023-08-30,315.0553894042969,318.24834050855696,314.1636759202592,316.4169540208801,1131500.0,GS,,,,,,,,,,,,,,,,,,,,
2023-08-31,314.22119140625,316.8867632573247,312.5432227775873,315.85122977867405,1271100.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-01,313.92401123046875,317.97031463699676,312.7829900125563,316.1005953786249,1201400.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-05,310.4242248535156,314.95954529824,309.3503295142333,313.8664544455362,1846000.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-06,307.9120788574219,310.79819460563095,306.1669842533209,309.04350224456044,2120800.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-07,308.7078552246094,310.8748411422684,306.95319239442114,307.4230142305172,1471100.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-08,312.1213684082031,312.55285781161757,308.4202626370466,308.6695702267042,2026400.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-11,311.28717041015625,316.5607865180985,310.94200231040656,314.74859547150663,1283100.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-12,317.2799072265625,321.47962789293814,310.6639221442984,310.6735199006219,2054700.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-13,321.1919860839844,323.1384286127508,317.203211248091,319.7728934440231,2165000.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-14,330.38726806640625,330.91461798231995,322.98502742281624,325.04652608700655,2822700.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-15,328.44085693359375,331.94061489838197,327.788823901568,330.943413727157,3063900.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-18,329.188720703125,330.0900320002907,325.305403919859,328.4408272077591,1356600.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-19,327.8175964355469,330.7708087316478,324.05893334269126,329.3229519626503,1660200.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-20,322.8411865234375,329.64892177544004,322.4480589203623,328.50790072934296,1224400.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-21,316.6470642089844,320.91391057138446,316.49364641777845,320.7317287731682,1685100.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-22,314.3938293457031,317.89358690750186,313.37743277614317,316.51285598678055,1669100.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-25,315.3046875,315.73617685618945,311.89122219707565,313.6075526044601,833300.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-26,310.4913330078125,313.9527286553738,309.1489639098864,312.207634197344,1481800.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-27,308.6983337402344,311.62278198971,305.85057976205485,311.60361573724947,1493000.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-28,311.8145751953125,313.3870565480051,307.0299468355955,307.0299468355955,1389600.0,GS,,,,,,,,,,,,,,,,,,,,
2023-09-29,310.2516174316406,314.46090644566726,309.0051088727254,313.73220852687416,1403900.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-02,305.39031982421875,310.2612106374273,304.04795064431505,308.77502141350783,1303800.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-03,293.51983642578125,302.68633637478035,291.86106342072844,302.29320881122396,3118600.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-04,295.8977966308594,296.3388544900124,290.9885443820815,292.3021494648852,1872000.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-05,297.7196350097656,297.76756527539396,291.6885269640251,294.7088652350212,1584600.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-06,299.6181335449219,302.3412338141113,294.5266988876709,295.4279809649246,1595100.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-09,299.7427062988281,300.57692097697003,295.67723748118016,296.1854210833862,1094400.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-10,301.8138122558594,303.80821422985383,299.43590970568647,301.52617219300004,1193800.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-11,300.1358642578125,303.59728931339134,298.77432885135494,302.4466704599049,1672500.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-12,297.09637451171875,301.3152617435056,295.3416821380629,301.2193719574857,1727700.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-13,296.5689697265625,303.1657884796727,295.4855059485448,299.157847418418,1785200.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-16,301.449462890625,302.8972901500522,297.47985465250594,300.28924641825716,2273900.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-17,296.6264953613281,303.16578604762236,293.318517516552,300.4810478610112,4123000.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-18,289.5310974121094,294.5746013296354,289.0708732904173,294.36365552004247,3460300.0,GS,,,,,,,,,,,,,,,,,,,,
2023-10-19,286.8751525878906,292.7720088433535,286.33820488322294,289.53112710067376,3211800.0,GS,,,,,,,,,,,,,,,,,,,,
